time,ankle_flexion,knee_flexion,hip_flexion
0.0,-27.476059562048064,2.183620585249933,-7.974842710269292
0.008338137665967854,-27.17092114807619,2.2051517447277504,-7.933427633643578
0.01667627533193571,-26.894934914948337,2.2138475667933286,-7.8936840736833584
0.025014412997903565,-26.654342045762974,2.2094925726412327,-7.8560802124862
0.03335255066387142,-26.455339412821928,2.192136772961624,-7.821033580918369
0.04169068832983927,-26.303961133606336,2.162101531164545,-7.7889016804816125
0.05002882599580713,-26.205944971349993,2.119979157664943,-7.75997428807084
0.05836696366177498,-26.16658476876256,2.066626014098355,-7.734467632135943
0.06670510132774284,-26.190571204746902,2.003149053614302,-7.712520567735574
0.0750432389937107,-26.28182445842417,1.9308858830643225,-7.6941928178091
0.08338137665967854,-26.443323822786056,1.851378604607437,-7.6794652907712235
0.0917195143256464,-26.67694086715821,1.7663418767479768,-7.668242431750078
0.10005765199161426,-26.983284289356845,1.6776258251579648,-7.660356517347575
0.1083957896575821,-27.361565950093322,1.5871746265528937,-7.655573762018332
0.11673392732354997,-27.8094985062785,1.4969817763868238,-7.65360206787886
0.1250720649895178,-28.32323527207545,1.4090432225128848,-7.654100218473537
0.13341020265548567,-28.897362145977525,1.325309689440648,-7.656688290089882
0.14174834032145353,-29.524949417282258,1.2476396177403921,-7.660959030980511
0.1500864779874214,-30.19766791656768,1.1777541876277677,-7.666489938787752
0.15842461565338922,-30.905969433758273,1.1171958747019417,-7.672855749237639
0.16676275331935708,-31.639325992888942,1.0672918937528704,-7.679641034648042
0.17510089098532494,-32.38651709434977,1.029123724096836,-7.686452599089874
0.1834390286512928,-33.1359492195234,1.0035036843451763,-7.692931348494295
0.19177716631726066,-33.87598854093285,0.9909592494721332,-7.69876330923528
0.20011530398322852,-34.595286501593904,0.9917254970598408,-7.703689468698471
0.20845344164919635,-35.28307897718658,1.0057457539110648,-7.707514117432297
0.2167915793151642,-35.92944294659081,1.0326802101858463,-7.710111386414173
0.22512971698113207,-36.52549941746547,1.0719219946328948,-7.711429696839704
0.23346785464709993,-37.06355698324505,1.1226199754591257,-7.7114938758764096
0.2418059923130678,-37.53719596720906,1.1837073749977158,-7.710404742076995
0.2501441299790356,-37.94129790181195,1.2539351644154717,-7.708336030097678
0.2584822676450035,-38.27202860679671,1.3319091335824726,-7.705528606407069
0.26682040531097134,-38.526785166545125,1.4161295033182246,-7.702282024678254
0.2751585429769392,-38.70411772411552,1.5050319529614515,-7.698943578594308
0.28349668064290706,-38.80363644848785,1.597028965998477,-7.695895126033152
0.2918348183088749,-38.82591262737225,1.6905504423721174,-7.693538075438511
0.3001729559748428,-38.77238093786795,1.7840825828693592,-7.692277034664421
0.30851109364081064,-38.64524785608279,1.8762041166645929,-7.692502715962938
0.31684923130677844,-38.44740911930319,1.9656190186692382,-7.694574759395164
0.3251873689727463,-38.18237731047404,2.0511849519055994,-7.698805173149803
0.33352550663871416,-37.85421908980905,2.131936775590474,-7.705443087451487
0.341863644304682,-37.467500399105006,2.207104585205888,-7.714661476254686
0.3502017819706499,-37.027237126003115,2.2761258978147003,-7.726546418576577
0.35853991963661774,-36.53884823487958,2.3386517626775007,-7.741089353650582
